conceptType,conceptUri,skillType,reuseLevel,preferredLabel,altLabels,hiddenLabels,status,modifiedDate,scopeNote,definition,inScheme,description
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/d18527e9-68ee-4977-965d-84a366dce971,skill/competence,sector-specific,إعداد المناهج الدراسية للدورات المهنية,,,released,2024-02-09T17:29:11.47Z,,,"http://data.europa.eu/esco/concept-scheme/skills,
http://data.europa.eu/esco/concept-scheme/member-skills",إعداد المناهج الدراسية لاستخدامها في مختلف أنواع الدورات المهنية. تجميع مواد الدراسة المهمة وتكييفها ودمجها في برنامج تدريبي لضمان برامج تدريس متكاملة.
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/d189d4f0-5459-46b0-adaa-0ce9a6531da0,skill/competence,sector-specific,تطوير جدول توزيع الغاز,,,released,2024-02-09T17:29:12.952Z,,,"http://data.europa.eu/esco/concept-scheme/skills,
http://data.europa.eu/esco/concept-scheme/member-skills",وضع خطط تحدد الأطر الزمنية والطرق الخاصة بتوزيع الغاز، مع مراعاة كلٍّ من المتطلبات الحالية والمُحتمَلة في المستقبل من الطاقة والوقود الغازي، وضمان إمكانية تلبية الإمداد للمطالب، وأن يُجرى التوزيع على نحو فعال وآمن.
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/d18e37a5-2cdf-4845-bb65-7c8e82e09dc5,skill/competence,cross-sector,فحص الآلات,,,released,2024-02-09T17:29:10.678Z,,,"http://data.europa.eu/esco/concept-scheme/skills,
http://data.europa.eu/esco/concept-scheme/member-skills",فحص معدات الآلة للتأكد من الأداء الصحيح واكتشاف العيوب والأعطال. تشخيص الأعطال باستخدام معدات الاختبار لتحديد الإصلاح المطلوب.
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/d18e9776-5259-496a-bc29-5ed7ab5e1936,skill/competence,cross-sector,تصميم مجموعات مصغرة,,,released,2024-02-09T17:29:10.678Z,,,"http://data.europa.eu/esco/concept-scheme/skills,
http://data.europa.eu/esco/concept-scheme/member-skills",رسم مخططات لمجموعات مصغرة وتحديد المواد التي ستُستخدَم لتصميم المجموعة وطرق البناء.
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/d18f0851-6cf3-4adf-a83b-918b6694f7f6,knowledge,sector-specific,لوائح تصنيع المثلجات,,,released,2024-02-09T17:29:16.725Z,,,"http://data.europa.eu/esco/concept-scheme/skills,
http://data.europa.eu/esco/concept-scheme/member-skills",اللوائح والمعايير المتبعة في تصنيع المثلجات لدواعي السلامة.
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/d1910ad7-0c87-4f38-8a41-7c193e5dc16d,knowledge,occupation-specific,الاقتصاد الكلي,,,released,2024-02-09T17:29:15.968Z,,,"http://data.europa.eu/esco/concept-scheme/skills,
http://data.europa.eu/esco/concept-scheme/member-skills",المجال الاقتصادي الذي يدرس أداء جميع قطاعات الاقتصاد الكلي وسلوكها. يُقيِّم هذا المجال الأداء المالي للدولة ويأخذ في الاعتبار مؤشرات إجمالي الناتج المحلي ومستويات الأسعار ومعدلات البطالة والتضخم.
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/d1920e7f-c9ef-4e48-91b9-cdb6fbb46f58,skill/competence,sector-specific,إدارة جودة الجلود في جميع مراحل عملية الإنتاج,,,released,2024-02-09T17:29:11.47Z,,,"http://data.europa.eu/esco/concept-scheme/skills,
http://data.europa.eu/esco/concept-scheme/member-skills",إدارة النظم لتنظيم عمليات إنتاج الجلود التي تركز على العملاء. استخدام الإستراتيجية والبيانات والاتصالات الفعّالة لدمج نهج الجودة في ثقافة الشركة وأنشطتها وأيضًا لتحقيق مهمة المؤسسة وأهدافها.
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/d1972916-b734-4f0b-8070-ef410a771335,skill/competence,sector-specific,تقدير تكاليف استعادة التحف القديمة,,,released,2024-02-09T17:29:13.7Z,,,"http://data.europa.eu/esco/concept-scheme/skills,
http://data.europa.eu/esco/concept-scheme/member-skills",تقدير سعر عملية استعادة المنتجات العتيقة مع مراعاة الوقت اللازم لاستعادتها.
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/d1987fe1-8f46-4226-bd9d-df7811e4a1c1,skill/competence,occupation-specific,الحفاظ على سمك الخشب,,,released,2024-02-09T17:29:13.7Z,,,"http://data.europa.eu/esco/concept-scheme/skills,
http://data.europa.eu/esco/concept-scheme/member-skills",المحافظة على سمك الخشب من خلال التسطيح وتحجيم مخزن الخشب.
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/d1a2437d-7eee-4c13-9104-0bb3dd7b45d6,skill/competence,cross-sector,التحقق من موارد المواد,,,released,2021-09-03T08:49:44.633Z,,,"http://data.europa.eu/esco/concept-scheme/skills,
http://data.europa.eu/esco/concept-scheme/member-skills",التحقق من تسليم جميع الموارد المطلوبة ومن كونها في حالة جيدة. إخطار الشخص أو الأشخاص المناسبين بأي مشكلات تتعلق بالموارد التقنية والمادية.
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/d1a2b81b-a3b5-4e4c-958f-e361254c295e,skill/competence,cross-sector,وضع تعليمات التجميع,,,released,2024-02-09T17:29:12.952Z,,,"http://data.europa.eu/esco/concept-scheme/skills,
http://data.europa.eu/esco/concept-scheme/member-skills",وضع رمز من الحروف والأرقام لوسم الرسومات التخطيطية لتعليمات التجميع.
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/d1a47422-bcf0-4f81-864c-984d08f7cf64,skill/competence,sector-specific,تصميم السدود,,,released,2024-02-09T17:29:11.47Z,,,"http://data.europa.eu/esco/concept-scheme/skills,
http://data.europa.eu/esco/concept-scheme/member-skills",وضع تصور وتصميم للسدود بالنظر إلى الحسابات، والغرض من المشروع، والميزانية.
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/d1a86399-24d8-415f-98b9-e8cbb6b04a26,knowledge,sector-specific,Unity,,,released,2022-07-05T14:33:44.716Z,,,"http://data.europa.eu/esco/concept-scheme/skills,
http://data.europa.eu/esco/concept-scheme/member-skills,
http://data.europa.eu/esco/concept-scheme/6c930acd-c104-4ece-acf7-f44fd7333036","محرك الألعاب ""Unity"" هو منصة برمجية تتألف من بيئات تطوير متكاملة وأدوات تصميم متخصصة، للتكرار السريع لألعاب الكمبيوتر المُستمدَة من المستخدم."
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/d1ac8870-b1f5-4ea5-9fa6-0a1c606940fd,skill/competence,sector-specific,تقييم المخاطر لكبار السن,,,released,2024-02-09T17:29:15.235Z,,,"http://data.europa.eu/esco/concept-scheme/skills,
http://data.europa.eu/esco/concept-scheme/member-skills",زيارة منزل المريض لتحديد العوامل البيئية التي تساهم في السقوط أو الإصابات الأخرى التي قد يتعرض لها كبار السن الموجودون.
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/d1b289f0-03c5-44bd-bedd-56eb678d33b6,skill/competence,occupation-specific,قياس الظاهرة الفيزيائية في العناية الصحية,,,released,2024-02-26T15:16:13.501Z,,,"http://data.europa.eu/esco/concept-scheme/skills,
http://data.europa.eu/esco/concept-scheme/member-skills","وضع وتنفيذ وصيانة المعايير والبروتوكولات لقياس الظاهرة الفيزيائية ولاستخدام التكنولوجيا النووية في التطبيقات الطبية.
   "
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/d1ba2b40-8811-4b60-8fc9-0e82b369c887,skill/competence,sector-specific,تسجيل معلومات عن القادمين والمغادرين,,,released,2024-02-09T17:29:12.215Z,,,"http://data.europa.eu/esco/concept-scheme/skills,
http://data.europa.eu/esco/concept-scheme/member-skills",تدوين معلومات عن الزائرين أو الزبائن أو الموظفين، مثل الهوية والشركة التي يمثلونها ووقت الوصول أو المغادرة.
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/d1bffe87-5020-4199-bcea-50108b040809,skill/competence,sector-specific,تحديد تقنيات التصوير التي يتعين القيام بها,,,released,2024-02-09T17:29:10.678Z,,,"http://data.europa.eu/esco/concept-scheme/skills,
http://data.europa.eu/esco/concept-scheme/member-skills",تحديد تقنيات التصوير المناسبة لتوفير معلومات التشخيص المناسبة للطبيب الذي طلبها.
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/d1c02cbf-c678-4308-ad9e-10ec2e0c52f2,skill/competence,sector-specific,قياس قوة التقطير,,,released,2024-02-09T17:29:17.515Z,,,"http://data.europa.eu/esco/concept-scheme/skills,
http://data.europa.eu/esco/concept-scheme/member-skills",قياس تركيز الكحول على أساس المعلومات على صندوق الكحول والحفاظ على عملية التقطير وقوة التقطير ضمن المعايير التي تطالب بها اللوائح لأغراض الضرائب.
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/d1c6c21d-52bc-4aac-8666-2bf92f8244ac,skill/competence,occupation-specific,الاستماع بفعالية للاعبي الرياضة,,,released,2024-02-09T17:29:13.7Z,,,"http://data.europa.eu/esco/concept-scheme/skills,
http://data.europa.eu/esco/concept-scheme/member-skills",الانتباه إلى ما يقوله اللاعبون والمشاركون، وفهم القضايا المطروحة، وطرح الأسئلة عند الضرورة. يتعين على المسؤولين عن الرياضة أن يُظهروا احترافيتهم ونزاهتهم وسلوكهم الأخلاقي.
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/d1c94539-03c7-4332-a26a-096f8d9814c1,skill/competence,occupation-specific,المتاجرة في السفن,,,released,2024-02-09T17:29:14.494Z,,,"http://data.europa.eu/esco/concept-scheme/skills,
http://data.europa.eu/esco/concept-scheme/member-skills",شراء السفن أو بيعها بالنيابة عن عميل خاص أو عميل شركة. يشمل ذلك التفاوض مع مالكي السفن والزبائن، ووضع الصيغة النهائية للعقود بين الطرفين وترتيب الجانب اللوجستي لعملية البيع.
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/d1d4a40d-ad7c-4dcc-bd7d-4f2423a647b1,skill/competence,occupation-specific,ممارسة الحياد في قضايا الوساطة,,,released,2024-02-09T17:29:15.235Z,,,"http://data.europa.eu/esco/concept-scheme/skills,
http://data.europa.eu/esco/concept-scheme/member-skills",المحافظة على الحياد والسعي إلى الحفاظ على موقف غير متحيز في حل النزاعات بين الأطراف في قضايا الوساطة.
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/d1d5dace-55b6-46cd-884a-dc4302265c3e,skill/competence,occupation-specific,تنظيف معدات النفط,,,released,2024-02-09T17:29:12.215Z,,,"http://data.europa.eu/esco/concept-scheme/skills,
http://data.europa.eu/esco/concept-scheme/member-skills",تنظيف الخزانات وأنابيب التدفق الداخلي ومناطق الإنتاج وتعقيمها؛ واستخدام أدوات مثل المكشطة والخرطوم والفرشاة؛ والتعامل مع المحاليل الكيميائية.
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/d1e572a1-3cd9-4329-bccd-ff1309f02a1c,skill/competence,sector-specific,تطوير المواد الإعلامية السياحية,,,released,2024-02-09T17:29:11.47Z,,,"http://data.europa.eu/esco/concept-scheme/skills,
http://data.europa.eu/esco/concept-scheme/member-skills",إعداد مستندات مثل المنشورات أو الكتيبات أو أدلة المدن لإعلام السياح بالأنشطة المحلية والثقافية والاجتماعية والتاريخية والمعالم السياحية.
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/d1e78795-b3ed-40f4-abb0-21b689fa4ae5,skill/competence,sector-specific,فصل المعادن من الخامات,,,released,2024-02-09T17:29:10.678Z,,,"http://data.europa.eu/esco/concept-scheme/skills,
http://data.europa.eu/esco/concept-scheme/member-skills",تطبيق طرائق كيميائية وفيزيائية مختلفة لفصل المعادن عن خاماتها مثل الطرق المغناطيسية أو الكهربائية أو الكيميائية.
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/d1e954cd-d290-4d80-97c0-7969960d2928,knowledge,sector-specific,خدمات معلومات الدليل الموزعة,,,released,2024-02-09T17:29:12.952Z,,,"http://data.europa.eu/esco/concept-scheme/skills,
http://data.europa.eu/esco/concept-scheme/member-skills,
http://data.europa.eu/esco/concept-scheme/6c930acd-c104-4ece-acf7-f44fd7333036",خدمات الدليل التي تُشغِّل تلقائيًا إدارة شبكات الأمان وبيانات المستخدم والموارد الموزعة وتُمكِّن الوصول إلى المعلومات في دليل نظام الكمبيوتر.
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/d1ec6846-dd8a-4810-8115-474cdf271540,knowledge,sector-specific,اللوائح المتعلقة بالمواد,,,released,2025-07-25T08:55:01.796Z,,,"http://data.europa.eu/esco/concept-scheme/skills,
http://data.europa.eu/esco/concept-scheme/green,
http://data.europa.eu/esco/concept-scheme/member-skills",اللوائح المحلية والدولية المتعلقة بتصنيف المواد والخلائط وتسميتها، على سبيل المثال اللائحة التنفيذية للمفوضية الأوروبية رقم 1272/2008.
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/d1ed5b3a-cab5-4c5d-baf8-0214998b58fb,skill/competence,cross-sector,حماية الصحة والرفاهية أثناء استخدام التكنولوجيات الرقمية,,,released,2025-06-25T12:15:04.406Z,,,"http://data.europa.eu/esco/concept-scheme/skills,
http://data.europa.eu/esco/concept-scheme/member-skills,
http://data.europa.eu/esco/concept-scheme/6c930acd-c104-4ece-acf7-f44fd7333036,
http://data.europa.eu/esco/concept-scheme/digcomp",امتلاك القدرة على تجنُّب المخاطر الصحية والتهديدات للسلامة البدنية والنفسية أثناء استخدام التقنيات الرقمية. امتلاك القدرة على حماية الذات والغير من المخاطر المحتملة في البيئات الرقمية (مثل التنمّر الإلكتروني). معرفة التقنيات الرقمية لتحقيق الرفاهية الاجتماعية والاندماج الاجتماعي.
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/d1ee1caa-1956-48f6-a009-318204bf908e,skill/competence,occupation-specific,إنشاء نماذج المياه الجوفية,,,released,2024-02-09T17:29:15.235Z,,,"http://data.europa.eu/esco/concept-scheme/skills,
http://data.europa.eu/esco/concept-scheme/green,
http://data.europa.eu/esco/concept-scheme/member-skills",إنشاء نماذج تدفق المياه الجوفية؛ من خلال تحليل درجة حرارة المياه الجوفية وخصائصها؛ وتحديد التكوينات الجيولوجية والتأثير الذي يُحْدِثه الإنسان.
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/d1f435d2-e574-482c-8187-4a6c2214c683,skill/competence,sector-specific,إختبار لوحات الدوائر المطبوعة,,,released,2024-02-09T17:29:12.215Z,,,"http://data.europa.eu/esco/concept-scheme/skills,
http://data.europa.eu/esco/concept-scheme/member-skills",اختبار لوحة الدوائر المطبوعة بمحولات اختبار خاصة لضمان تحقيق الكفاءة والوظائف المثلى، وأن كل شيء يعمل وفقًا للتصميم. تكييف أجهزة الاختبار مع نوع لوحة الدوائر الكهربائية.
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/d1f607d0-48bb-4d08-a0c8-c6ee1c888b8d,knowledge,sector-specific,معدات معامل التصنيع,,,released,2025-04-11T14:05:53.714Z,,,"http://data.europa.eu/esco/concept-scheme/skills,
http://data.europa.eu/esco/concept-scheme/member-skills",خصائص وظروف عمل معدات معامل التصنيع مثل المفاعلات الكيميائية وخزانات الإضافة والمضخات والمرشحات والخلاطات.
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/d1f73ae9-d348-4aac-b5d5-9b6d508401d3,knowledge,cross-sector,التقنيات الموفرة للموارد,,,released,2023-11-29T16:17:47.105Z,,,"http://data.europa.eu/esco/concept-scheme/skills,
http://data.europa.eu/esco/concept-scheme/green,
http://data.europa.eu/esco/concept-scheme/member-skills","التقنيات المستدامة التي تسمح بإنتاج المزيد من القيمة باستخدام موارد محدودة مع خفض التأثير على البيئة، والحد من مخاطر الندرة.
	"
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/d1fa702c-9ea8-4a60-bb76-5ca07c32b68c,skill/competence,occupation-specific,الإشراف على جودة الفيديو,,,released,2024-02-09T17:29:10.678Z,,,"http://data.europa.eu/esco/concept-scheme/skills,
http://data.europa.eu/esco/concept-scheme/member-skills,
http://data.europa.eu/esco/concept-scheme/6c930acd-c104-4ece-acf7-f44fd7333036",الإشراف على جودة وتقدُّم هندسة الصوت والفيديو والتحرير.
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/d205b276-7f2b-4831-b22b-01427cb53f36,skill/competence,sector-specific,اختيار الفنانين الموسيقيين,,,released,2024-02-09T17:29:15.235Z,,,"http://data.europa.eu/esco/concept-scheme/skills,
http://data.europa.eu/esco/concept-scheme/member-skills",تنظيم تجارب الأداء وتحديد الفنانين الموسيقيين.
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/d207a30b-2f80-4138-9b77-f88d549b8768,skill/competence,cross-sector,تحديد فرص عمل جديدة,,,released,2024-02-09T17:29:09.851Z,,,"http://data.europa.eu/esco/concept-scheme/skills,
http://data.europa.eu/esco/concept-scheme/member-skills",متابعة العملاء أو المنتجات المحتملة من أجل تحقيق مبيعات إضافية وضمان النمو.
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/d2150558-2012-4639-9247-4da53346e54b,skill/competence,sector-specific,القيام بإنتاج الجبن,,,released,2024-02-09T17:29:14.494Z,,,"http://data.europa.eu/esco/concept-scheme/skills,
http://data.europa.eu/esco/concept-scheme/member-skills","تنفيذ الحلب وأنشطة المعالجة في الموقع وفي المزارع لإنتاج الجبن.
	"
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/d21bcba8-ecf5-4ac3-9a6c-25a5afa42ea2,skill/competence,transversal,الكتابة باللغة الباسكية,,,released,2025-01-27T09:01:49.055Z,,,"http://data.europa.eu/esco/concept-scheme/skills,
http://data.europa.eu/esco/concept-scheme/member-skills,
http://data.europa.eu/esco/concept-scheme/skill-language-groups",تأليف نصوص مكتوبة باللغة الباسكية.
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/d220e067-ed2b-4ad0-94b9-7b27cb4aed22,knowledge,cross-sector,الأسلحة العسكرية,,,released,2024-02-09T17:29:14.494Z,,,"http://data.europa.eu/esco/concept-scheme/skills,
http://data.europa.eu/esco/concept-scheme/member-skills",أنواع الأسلحة التي تستخدمها المؤسسات العسكرية المختلفة، مثل الجيش أو القوات البحرية أو القوات الجوية في مختلف دول العالم، بما في ذلك جوانب الأسلحة وأضرارها المحتملة وطرق الدفاع ضدها.
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/d227fb89-e19e-4a14-8ced-c1fb83d089e3,skill/competence,cross-sector,الاهتمام بآلة الأنودة,,,released,2024-02-09T17:29:09.851Z,,,"http://data.europa.eu/esco/concept-scheme/skills,
http://data.europa.eu/esco/concept-scheme/member-skills",رعاية المراحل المختلفة في آلة الأشغال المعدنية المصممة لتشكيل إلكترودات الأنود كجزء من عملية الأنودة. يشمل ذلك رعاية محطة تشغيل عملية تغذية اللفائف وخزانات المعالجة المسبقة والتنظيف وخزانات الأنودة ومرفق المعالجة اللاحقة ومعدات لف اللفائف ومراقبة جميع المراحل وتشغيلها وفقًا للوائح التنظيمية.
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/d22ed03b-5385-4c53-b399-17bfec2b61f5,skill/competence,sector-specific,إحالة مستخدمي الخدمة إلى موارد المجتمع,,,released,2024-02-09T17:29:15.235Z,,,"http://data.europa.eu/esco/concept-scheme/skills,
http://data.europa.eu/esco/concept-scheme/member-skills",إحالة العملاء إلى موارد المجتمع المحلي للحصول على خدمات مثل المشورة بشأن العمل أو الديون أو المساعدة القانونية أو الإسكان أو العلاج الطبي أو المساعدة المالية، وتوفير معلومات ملموسة، مثل مكان الذهاب وكيفية تقديم الطلب.
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/d22f2f23-9dd5-4854-bada-0514ff6c51a9,skill/competence,cross-sector,مراقبة تدفق حركة المرور,,,released,2024-02-09T17:29:12.215Z,,,"http://data.europa.eu/esco/concept-scheme/skills,
http://data.europa.eu/esco/concept-scheme/member-skills",مراقبة حركة المرور التي تمر بنقطة معينة، مثل عبور المشاة. مراقبة كمية السيارات وسرعة سيرها والفاصل الزمني بين مرور سيارتين متتاليتين.
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/d2309723-3472-46d2-865a-db81db2269b6,skill/competence,sector-specific,التعرف على مخاطر سلسلة الكتل,,,released,2023-11-29T16:34:23.752Z,,,"http://data.europa.eu/esco/concept-scheme/skills,
http://data.europa.eu/esco/concept-scheme/member-skills,
http://data.europa.eu/esco/concept-scheme/6c930acd-c104-4ece-acf7-f44fd7333036","التعرف على المخاطر المرتبطة بسلسلة الكتل والعملات المشفرة. وبصرف النظر عن المخاطر القياسية المرتبطة بالعمليات التجارية التي تقودها، تتحمل سلاسل الكتل مخاطر نقل القيمة المرتبطة بنوع نقل القيمة من نظير إلى نظير. وترتبط المخاطر أيضاً بالعقود الذكية كتمثيل رقمي لعلاقات تجارية أكثر أو أقل تعقيداً.
	"
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/d2346fd6-f031-4801-a5ee-81f72f58a668,skill/competence,sector-specific,رصد عملية صناعة النبيذ,,,released,2025-02-27T12:45:08.961Z,,,"http://data.europa.eu/esco/concept-scheme/skills,
http://data.europa.eu/esco/concept-scheme/member-skills",صناعة النبيذ ورصد خطوات المعالجة. الإشراف على أعمال التعبئة والتوسيم والمشاركة فيها.
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/d247e43b-824c-45d7-a59c-87ce1e6cf9fc,skill/competence,sector-specific,القيام بصيانة المجوهرات والساعات,,,released,2024-02-09T17:29:14.494Z,,,"http://data.europa.eu/esco/concept-scheme/skills,
http://data.europa.eu/esco/concept-scheme/member-skills",استخدام معدات التنظيف للعناية بالمجوهرات والساعات على نحو سليم، حسب طلب العميل. قد يتضمن ذلك تنظيف وتلميع الساعات وقطع المجوهرات.
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/d24e13e9-87c8-416c-b415-88d06345165b,skill/competence,sector-specific,ضبط عملية تجفيف السلع,,,released,2024-02-09T17:29:13.7Z,,,"http://data.europa.eu/esco/concept-scheme/skills,
http://data.europa.eu/esco/concept-scheme/member-skills",ضبط إعدادات الآلة لتكييف عمليات التجفيف وأوقات التجفيف والعلاجات الخاصة مع متطلبات السلع التي سيُجرى تجفيفها.
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/d253e412-f350-422d-93ef-4008b5e04e4c,skill/competence,sector-specific,قراءة المخطوطات,,,released,2024-02-09T17:29:09.009Z,,,"http://data.europa.eu/esco/concept-scheme/skills,
http://data.europa.eu/esco/concept-scheme/member-skills",قراءة المخطوطات غير المكتملة أو المكتملة من إعداد مؤلفين جدد أو ذوي خبرة.
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/d2564da5-c21f-4c02-8887-c78a001bb183,skill/competence,sector-specific,الالتزام بقواعد الأخلاق التنظيمية,,,released,2025-11-26T10:28:47.201Z,,,"http://data.europa.eu/esco/concept-scheme/skills,
http://data.europa.eu/esco/concept-scheme/member-skills",الالتزام بالمعايير التنظيمية الأوروبية والإقليمية المحددة وقواعد الأخلاق وفهم دوافع المنظمة والاتفاقات المشتركة وتطبيق هذا الوعي.
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/d2590cd1-8c5a-4f81-b77e-6ea212076ede,skill/competence,occupation-specific,تقييم تنفيذ إجراءات السلامة,,,released,2024-02-09T17:29:15.968Z,,,"http://data.europa.eu/esco/concept-scheme/skills,
http://data.europa.eu/esco/concept-scheme/member-skills",الاستقصاء عما إذا كانت إجراءات السلامة قد وُضِعت ونُفذت على نحو مناسب وتقييم ذلك.
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/d2603cef-ae8b-4818-bcf4-c542fe782d86,skill/competence,sector-specific,تشغيل قاطرات التبديل,,,released,2024-02-09T17:29:15.235Z,,,"http://data.europa.eu/esco/concept-scheme/skills,
http://data.europa.eu/esco/concept-scheme/member-skills",تشغيل القاطرات لتبديل عربات السكك الحديد والربط بينها وفصلها لتحميل البضائع وتفريغها.
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/d26d130c-8f1c-4bcc-a528-2da546e6d264,skill/competence,sector-specific,الاهتام بآلات تصنيع الألبان,,,released,2024-02-09T17:29:12.215Z,,,"http://data.europa.eu/esco/concept-scheme/skills,
http://data.europa.eu/esco/concept-scheme/member-skills",تشغيل الآلات لمعالجة الحليب ومنتجات الألبان الأخرى.
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/d2727736-9224-4956-86ed-4734e36b1085,skill/competence,cross-sector,تعليم النصوص الدينية,,,released,2024-02-09T17:29:12.215Z,,,"http://data.europa.eu/esco/concept-scheme/skills,
http://data.europa.eu/esco/concept-scheme/member-skills",تدريس محتوى النصوص الدينية وطرق تفسيرها من أجل تيسير التعلم الروحاني أو اللاهوتي.
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/d2759db0-9d3b-4942-80c3-1684890f5fb0,knowledge,sector-specific,مقترب التركيز على الشباب,,,released,2024-02-29T16:26:49.833Z,,,"http://data.europa.eu/esco/concept-scheme/skills,
http://data.europa.eu/esco/concept-scheme/member-skills","مجموعة اهتمامات واحتياجات ومشاكل وعقلية وبيئة الشباب، وما يؤثر فيهم من مشاكل وأيضا الفرص والخدمات لدعمهم.
   "
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/d27b95e8-93c1-4e59-a51c-fafd3126be83,knowledge,sector-specific,أنواع القشرة,,,released,2024-02-09T17:29:14.494Z,,,"http://data.europa.eu/esco/concept-scheme/skills,
http://data.europa.eu/esco/concept-scheme/member-skills",الخصائص والأنواع المختلفة للقشرة الخشبية، مثل القشرة الخام أو المدعومة بالورق أو المعاد تشكيلها.
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/d27ec978-29f1-4a6f-aee2-358b4cef502c,skill/competence,occupation-specific,إعداد القبور,,,released,2024-02-09T17:29:12.952Z,,,"http://data.europa.eu/esco/concept-scheme/skills,
http://data.europa.eu/esco/concept-scheme/member-skills",التأكد من حفر المقابر وجاهزيتها للدفن قبل الجنازات وردمها بعد وضع النعش في القبر.
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/d27ed742-4452-4670-8e4d-a6c81d8f7ef5,skill/competence,occupation-specific,بناء إطارات الصور,,,released,2024-02-09T17:29:09.851Z,,,"http://data.europa.eu/esco/concept-scheme/skills,
http://data.europa.eu/esco/concept-scheme/member-skills",بناء الهيكل الصلب، الذي غالبًا ما يُستخدم مع الخشب ويحتوي على صور ومرايا أو حمل لوحات للرسم.
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/d27f4aa8-7986-417d-889f-f803c79266cc,skill/competence,occupation-specific,إبقاء العلامات مقروءة,,,released,2024-02-09T17:29:12.215Z,,,"http://data.europa.eu/esco/concept-scheme/skills,
http://data.europa.eu/esco/concept-scheme/member-skills",إبقاء العلامات مقروءة خلال جميع المواسم. منع تغير لون العلامات الموجودة على الحارات والمناطق المعبدة أو تلاشيها.
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/d2802d92-8ff3-4289-bd3d-a2bf5746a897,skill/competence,occupation-specific,تسليم الأسمدة,,,released,2016-12-20T18:17:22Z,,,"http://data.europa.eu/esco/concept-scheme/skills,
http://data.europa.eu/esco/concept-scheme/member-skills",تسليم الأسمدة للعملاء.
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/d2810e30-951b-4cfa-b7dc-06f81e5f4763,knowledge,sector-specific,تكنولوجيا ماكينات الغزل الأساسية,,,released,2024-02-09T17:29:09.009Z,,,"http://data.europa.eu/esco/concept-scheme/skills,
http://data.europa.eu/esco/concept-scheme/member-skills",تقنيات الماكينات وعملياتها ومراقبتها وصيانتها أثناء عملية غزل القطن.
